Year,Trade_Flow,Reporter,Reporter_ISO,Partner,Partner_ISO,Trade_Value
2019,Import,United Kingdom,GBR,Slovenia,SVN,552905067
2019,Export,United Kingdom,GBR,Slovenia,SVN,356161270
2019,Import,United Kingdom,GBR,Somalia,SOM,1039990
2019,Export,United Kingdom,GBR,Somalia,SOM,16142925
2019,Import,United Kingdom,GBR,South Africa,ZAF,8458011255
2019,Export,United Kingdom,GBR,South Africa,ZAF,2349541096
2019,Import,United Kingdom,GBR,Zimbabwe,ZWE,90072288
2019,Export,United Kingdom,GBR,Zimbabwe,ZWE,49967136
2019,Import,United Kingdom,GBR,Spain,ESP,21209777664
2019,Export,United Kingdom,GBR,Spain,ESP,13675880246
2019,Import,United Kingdom,GBR,South Sudan,SSD,63088
2019,Export,United Kingdom,GBR,South Sudan,SSD,7810198
2019,Import,United Kingdom,GBR,Sudan,SDN,9479424
2019,Export,United Kingdom,GBR,Sudan,SDN,103926828
2019,Import,United Kingdom,GBR,Suriname,SUR,738746
2019,Export,United Kingdom,GBR,Suriname,SUR,15533168
2019,Import,United Kingdom,GBR,Eswatini,SWZ,9985235
2019,Export,United Kingdom,GBR,Eswatini,SWZ,4357560
2019,Import,United Kingdom,GBR,Sweden,SWE,8261858841
2019,Export,United Kingdom,GBR,Sweden,SWE,6368886505
2019,Import,United Kingdom,GBR,Switzerland,CHE,23659478859
2019,Export,United Kingdom,GBR,Switzerland,CHE,15618473209
2019,Import,United Kingdom,GBR,Syria,SYR,3784340
2019,Export,United Kingdom,GBR,Syria,SYR,15070367
2019,Import,United Kingdom,GBR,Tajikistan,TJK,1691882
2019,Export,United Kingdom,GBR,Tajikistan,TJK,5094963
2019,Import,United Kingdom,GBR,Thailand,THA,3838862375
2019,Export,United Kingdom,GBR,Thailand,THA,1563423574
2019,Import,United Kingdom,GBR,Togo,TGO,1680763
2019,Export,United Kingdom,GBR,Togo,TGO,27749965
2019,Import,United Kingdom,GBR,Tonga,TON,117535
2019,Export,United Kingdom,GBR,Tonga,TON,1744138
2019,Import,United Kingdom,GBR,Trinidad and Tobago,TTO,129138755
2019,Export,United Kingdom,GBR,Trinidad and Tobago,TTO,136557344
2019,Import,United Kingdom,GBR,United Arab Emirates,ARE,1876707584
2019,Export,United Kingdom,GBR,United Arab Emirates,ARE,9979354772
2019,Import,United Kingdom,GBR,Tunisia,TUN,234910795
2019,Export,United Kingdom,GBR,Tunisia,TUN,220457264
2019,Import,United Kingdom,GBR,Turkey,TUR,12121336195
2019,Export,United Kingdom,GBR,Turkey,TUR,6415542050
2019,Import,United Kingdom,GBR,Turkmenistan,TKM,1638047
2019,Export,United Kingdom,GBR,Turkmenistan,TKM,19023941
2019,Import,United Kingdom,GBR,Turks and Caicos Isds,TCA,77111
2019,Export,United Kingdom,GBR,Turks and Caicos Isds,TCA,5403902
2019,Import,United Kingdom,GBR,Tuvalu,TUV,45949
2019,Export,United Kingdom,GBR,Tuvalu,TUV,75075
2019,Import,United Kingdom,GBR,Uganda,UGA,17167486
2019,Export,United Kingdom,GBR,Uganda,UGA,49499469
2019,Import,United Kingdom,GBR,Ukraine,UKR,756605164
2019,Export,United Kingdom,GBR,Ukraine,UKR,658086856
2019,Import,United Kingdom,GBR,North Macedonia,MKD,147149730
2019,Export,United Kingdom,GBR,North Macedonia,MKD,1535589681
2019,Import,United Kingdom,GBR,Egypt,EGY,1006586606
2019,Export,United Kingdom,GBR,Egypt,EGY,1631979173
2019,Import,United Kingdom,GBR,United Rep. of Tanzania,TZA,20477398
2019,Export,United Kingdom,GBR,United Rep. of Tanzania,TZA,143824114
2019,Export,United Kingdom,GBR,Bunkers,,525013326
2019,Import,United Kingdom,GBR,USA,USA,67079306633
2019,Export,United Kingdom,GBR,USA,USA,73528704687
2019,Import,United Kingdom,GBR,Burkina Faso,BFA,3120853
2019,Export,United Kingdom,GBR,Burkina Faso,BFA,51377737
2019,Import,United Kingdom,GBR,Uruguay,URY,62701178
2019,Export,United Kingdom,GBR,Uruguay,URY,174341172
2019,Import,United Kingdom,GBR,Uzbekistan,UZB,2384251503
2019,Export,United Kingdom,GBR,Uzbekistan,UZB,52159601
2019,Import,United Kingdom,GBR,Venezuela,VEN,42675858
2019,Export,United Kingdom,GBR,Venezuela,VEN,29253612
2019,Import,United Kingdom,GBR,Wallis and Futuna Isds,WLF,8045
2019,Export,United Kingdom,GBR,Wallis and Futuna Isds,WLF,35186
2019,Import,United Kingdom,GBR,Samoa,WSM,137120
2019,Export,United Kingdom,GBR,Samoa,WSM,915970
2019,Import,United Kingdom,GBR,Yemen,YEM,485758
2019,Export,United Kingdom,GBR,Yemen,YEM,58149264
2019,Import,United Kingdom,GBR,Zambia,ZMB,10579074
2019,Export,United Kingdom,GBR,Zambia,ZMB,84328214
2019,Import,United Kingdom,GBR,"Areas, nes",,7460498481
2019,Export,United Kingdom,GBR,"Areas, nes",,9255133479
2019,Import,USA,USA,World,WLD,2.56749E+12
2019,Export,USA,USA,World,WLD,1.64428E+12
2019,Import,USA,USA,Afghanistan,AFG,38016123
2019,Export,USA,USA,Afghanistan,AFG,750615209
2019,Import,USA,USA,Albania,ALB,58838956
2019,Export,USA,USA,Albania,ALB,85664137
2019,Import,USA,USA,Algeria,DZA,2593386869
2019,Export,USA,USA,Algeria,DZA,999323369
2019,Import,USA,USA,Andorra,AND,12298846
2019,Export,USA,USA,Andorra,AND,3350386
2019,Import,USA,USA,Angola,AGO,984169471
2019,Export,USA,USA,Angola,AGO,536171052
2019,Import,USA,USA,Antigua and Barbuda,ATG,11041058
2019,Export,USA,USA,Antigua and Barbuda,ATG,478081163
2019,Import,USA,USA,Azerbaijan,AZE,26490456
2019,Export,USA,USA,Azerbaijan,AZE,375424819
2019,Import,USA,USA,Argentina,ARG,5120074216
2019,Export,USA,USA,Argentina,ARG,8078856733
2019,Import,USA,USA,Australia,AUS,11017254934
2019,Export,USA,USA,Australia,AUS,26018549254
2019,Import,USA,USA,Austria,AUT,13445141128
2019,Export,USA,USA,Austria,AUT,5724687376
2019,Import,USA,USA,Bahamas,BHS,426331081
2019,Export,USA,USA,Bahamas,BHS,3317534352
2019,Import,USA,USA,Bahrain,BHR,1089647039
2019,Export,USA,USA,Bahrain,BHR,1407866987
2019,Import,USA,USA,Bangladesh,BGD,6917819429
2019,Export,USA,USA,Bangladesh,BGD,2327031041
2019,Import,USA,USA,Armenia,ARM,57351249
2019,Export,USA,USA,Armenia,ARM,52903979
2019,Import,USA,USA,Barbados,BRB,43261160
2019,Export,USA,USA,Barbados,BRB,568601978
2019,Import,USA,USA,Belgium,BEL,20708084707
2019,Export,USA,USA,Belgium,BEL,34768383035
2019,Import,USA,USA,Bermuda,BMU,22064206
2019,Export,USA,USA,Bermuda,BMU,577615954
2019,Import,USA,USA,Bhutan,BTN,618626
2019,Export,USA,USA,Bhutan,BTN,2840054
2019,Import,USA,USA,Bolivia (Plurinational State of),BOL,462017921
2019,Export,USA,USA,Bolivia (Plurinational State of),BOL,537974710
2019,Import,USA,USA,Bosnia Herzegovina,BIH,108327416
2019,Export,USA,USA,Bosnia Herzegovina,BIH,60303969
2019,Import,USA,USA,Botswana,BWA,280392873
2019,Export,USA,USA,Botswana,BWA,104498251
2019,Import,USA,USA,Brazil,BRA,32079462357
2019,Export,USA,USA,Brazil,BRA,43083195641
2019,Import,USA,USA,Belize,BLZ,60169593
2019,Export,USA,USA,Belize,BLZ,393099404
2019,Import,USA,USA,Br. Indian Ocean Terr.,IOT,843087
2019,Export,USA,USA,Br. Indian Ocean Terr.,IOT,23016968
2019,Import,USA,USA,Solomon Isds,SLB,6016673
2019,Export,USA,USA,Solomon Isds,SLB,19826790
2019,Import,USA,USA,Br. Virgin Isds,VGB,4965011
2019,Export,USA,USA,Br. Virgin Isds,VGB,580458784
2019,Import,USA,USA,Brunei Darussalam,BRN,43931318
2019,Export,USA,USA,Brunei Darussalam,BRN,285066763
2019,Import,USA,USA,Bulgaria,BGR,944599031
2019,Export,USA,USA,Bulgaria,BGR,462385181
2019,Import,USA,USA,Myanmar,MMR,851978747
2019,Export,USA,USA,Myanmar,MMR,344988403
2019,Import,USA,USA,Burundi,BDI,10273716
2019,Export,USA,USA,Burundi,BDI,2451935
2019,Import,USA,USA,Belarus,BLR,401168576
2019,Export,USA,USA,Belarus,BLR,125041904
2019,Import,USA,USA,Cambodia,KHM,5578134772
2019,Export,USA,USA,Cambodia,KHM,513421993
2019,Import,USA,USA,Cameroon,CMR,345579362
2019,Export,USA,USA,Cameroon,CMR,200426845
2019,Import,USA,USA,Canada,CAN,3.26629E+11
2019,Export,USA,USA,Canada,CAN,2.92338E+11
2019,Import,USA,USA,Cabo Verde,CPV,3983519
2019,Export,USA,USA,Cabo Verde,CPV,7771326
2019,Import,USA,USA,Cayman Isds,CYM,49217116
2019,Export,USA,USA,Cayman Isds,CYM,1124271728
2019,Import,USA,USA,Central African Rep.,CAF,3649133
2019,Export,USA,USA,Central African Rep.,CAF,36993495
2019,Import,USA,USA,Sri Lanka,LKA,2867528900
2019,Export,USA,USA,Sri Lanka,LKA,390338080
2019,Import,USA,USA,Chad,TCD,135809107
2019,Export,USA,USA,Chad,TCD,84647384
2019,Import,USA,USA,Chile,CHL,11150838054
2019,Export,USA,USA,Chile,CHL,15776197124
2019,Import,USA,USA,China,CHN,4.72465E+11
2019,Export,USA,USA,China,CHN,1.06627E+11
2019,Import,USA,USA,Christmas Isds,CXR,540814
2019,Export,USA,USA,Christmas Isds,CXR,1596433
2019,Import,USA,USA,Cocos Isds,CCK,2637531
2019,Export,USA,USA,Cocos Isds,CCK,83233
2019,Import,USA,USA,Colombia,COL,14705658063
2019,Export,USA,USA,Colombia,COL,14780136220
2019,Import,USA,USA,Comoros,COM,2088259
2019,Export,USA,USA,Comoros,COM,1512989
2019,Import,USA,USA,Congo,COG,583362466
2019,Export,USA,USA,Congo,COG,105327403
2019,Import,USA,USA,Dem. Rep. of the Congo,COD,22102812
2019,Export,USA,USA,Dem. Rep. of the Congo,COD,131006401
2019,Import,USA,USA,Cook Isds,COK,528330
2019,Export,USA,USA,Cook Isds,COK,10645069
2019,Import,USA,USA,Costa Rica,CRI,5417398185
2019,Export,USA,USA,Costa Rica,CRI,6205931348
2019,Import,USA,USA,Croatia,HRV,563978821
2019,Export,USA,USA,Croatia,HRV,712978754
2019,Import,USA,USA,Cuba,CUB,2587421
2019,Export,USA,USA,Cuba,CUB,286800855
2019,Import,USA,USA,Cyprus,CYP,76216274
2019,Export,USA,USA,Cyprus,CYP,202557130
2019,Import,USA,USA,Czechia,CZE,5709830790
2019,Export,USA,USA,Czechia,CZE,2790143078
2019,Import,USA,USA,Benin,BEN,8802005
2019,Export,USA,USA,Benin,BEN,267015376
2019,Import,USA,USA,Denmark,DNK,11194146810
2019,Export,USA,USA,Denmark,DNK,3159795204
2019,Import,USA,USA,Dominica,DMA,2199535
2019,Export,USA,USA,Dominica,DMA,346203660
2019,Import,USA,USA,Dominican Rep.,DOM,5704319482
2019,Export,USA,USA,Dominican Rep.,DOM,9207741791
2019,Import,USA,USA,Ecuador,ECU,7354743386
2019,Export,USA,USA,Ecuador,ECU,5517834746
2019,Import,USA,USA,El Salvador,SLV,2554019839
2019,Export,USA,USA,El Salvador,SLV,3373485025
2019,Import,USA,USA,Equatorial Guinea,GNQ,349094331
2019,Export,USA,USA,Equatorial Guinea,GNQ,214768336
2019,Import,USA,USA,Ethiopia,ETH,588235614
2019,Export,USA,USA,Ethiopia,ETH,1020996072
2019,Import,USA,USA,Eritrea,ERI,150939
2019,Export,USA,USA,Eritrea,ERI,14321999
2019,Import,USA,USA,Estonia,EST,1033334991
2019,Export,USA,USA,Estonia,EST,364907047
2019,Import,USA,USA,Faeroe Isds,FRO,179860007
2019,Export,USA,USA,Faeroe Isds,FRO,3170127
2019,Import,USA,USA,Falkland Isds (Malvinas),FLK,19312045
2019,Export,USA,USA,Falkland Isds (Malvinas),FLK,317783
2019,Import,USA,USA,Fiji,FJI,298348291
2019,Export,USA,USA,Fiji,FJI,103183711
2019,Import,USA,USA,Finland,FIN,6590871078
2019,Export,USA,USA,Finland,FIN,1763243723
2019,Import,USA,USA,France,FRA,58491722749
2019,Export,USA,USA,France,FRA,38751856499
2019,Import,USA,USA,French Polynesia,PYF,56457222
2019,Export,USA,USA,French Polynesia,PYF,651176685
2019,Import,USA,USA,Fr. South Antarctic Terr.,ATF,152496
2019,Export,USA,USA,Fr. South Antarctic Terr.,ATF,6805392
2019,Import,USA,USA,Djibouti,DJI,30961316
2019,Export,USA,USA,Djibouti,DJI,154082649
2019,Import,USA,USA,Gabon,GAB,127029860
2019,Export,USA,USA,Gabon,GAB,129351458
2019,Import,USA,USA,Georgia,GEO,158617273
2019,Export,USA,USA,Georgia,GEO,768450286
2019,Import,USA,USA,Gambia,GMB,1597180
2019,Export,USA,USA,Gambia,GMB,44993579
2019,Import,USA,USA,State of Palestine,PSE,4985347
2019,Export,USA,USA,State of Palestine,PSE,3324555
2019,Import,USA,USA,Germany,DEU,1.29857E+11
2019,Export,USA,USA,Germany,DEU,59797035615
2019,Import,USA,USA,Ghana,GHA,986611585
2019,Export,USA,USA,Ghana,GHA,837423030
2019,Import,USA,USA,Gibraltar,GIB,15736514
2019,Export,USA,USA,Gibraltar,GIB,1421704829
2019,Import,USA,USA,Kiribati,KIR,3250953
2019,Export,USA,USA,Kiribati,KIR,2188142
2019,Import,USA,USA,Greece,GRC,1621364744
2019,Export,USA,USA,Greece,GRC,1443537600
2019,Import,USA,USA,Greenland,GRL,27445066
2019,Export,USA,USA,Greenland,GRL,18557709
2019,Import,USA,USA,Grenada,GRD,15965731
2019,Export,USA,USA,Grenada,GRD,118189428
2019,Import,USA,USA,Guatemala,GTM,4310090279
2019,Export,USA,USA,Guatemala,GTM,6830354498
2019,Import,USA,USA,Guinea,GIN,10581163
2019,Export,USA,USA,Guinea,GIN,125294738
2019,Import,USA,USA,Guyana,GUY,140433064
2019,Export,USA,USA,Guyana,GUY,672114979
2019,Import,USA,USA,Haiti,HTI,1087725150
2019,Export,USA,USA,Haiti,HTI,1235440753
2019,Import,USA,USA,Heard Island and McDonald Islands,HMD,168696
2019,Export,USA,USA,Heard Island and McDonald Islands,HMD,121719
2019,Import,USA,USA,Holy See (Vatican City State),VAT,1004967
2019,Export,USA,USA,Holy See (Vatican City State),VAT,718912
2019,Import,USA,USA,Honduras,HND,5067264683
2019,Export,USA,USA,Honduras,HND,5475096206
2019,Import,USA,USA,"China, Hong Kong SAR",HKG,4809514922
2019,Export,USA,USA,"China, Hong Kong SAR",HKG,30758742928
2019,Import,USA,USA,Hungary,HUN,5416592111
2019,Export,USA,USA,Hungary,HUN,1917525428
2019,Import,USA,USA,Iceland,ISL,516263541
2019,Export,USA,USA,Iceland,ISL,555006689
2019,Import,USA,USA,Indonesia,IDN,21186875652
2019,Export,USA,USA,Indonesia,IDN,7758071945
2019,Import,USA,USA,Iran,IRN,1438814
2019,Export,USA,USA,Iran,IRN,73141766
2019,Import,USA,USA,Iraq,IRQ,7240173082
2019,Export,USA,USA,Iraq,IRQ,1277907302
2019,Import,USA,USA,Ireland,IRL,61989364643
2019,Export,USA,USA,Ireland,IRL,9030509020
2019,Import,USA,USA,Israel,ISR,19892226542
2019,Export,USA,USA,Israel,ISR,14376607473
2019,Import,USA,USA,Italy,ITA,58739583352
2019,Export,USA,USA,Italy,ITA,23788415899
2019,Import,USA,USA,Côte d'Ivoire,CIV,958064308
2019,Export,USA,USA,Côte d'Ivoire,CIV,278448180
2019,Import,USA,USA,Jamaica,JAM,407252092
2019,Export,USA,USA,Jamaica,JAM,2498685209
2019,Import,USA,USA,Japan,JPN,1.46974E+11
2019,Export,USA,USA,Japan,JPN,74650662375
2019,Import,USA,USA,Kazakhstan,KAZ,1252825650
2019,Export,USA,USA,Kazakhstan,KAZ,736903623
2019,Import,USA,USA,Jordan,JOR,2227683505
2019,Export,USA,USA,Jordan,JOR,1474445828
2019,Import,USA,USA,Kenya,KEN,685571833
2019,Export,USA,USA,Kenya,KEN,391025030
2019,Import,USA,USA,Rep. of Korea,KOR,79948144100
2019,Export,USA,USA,Rep. of Korea,KOR,56894210754
2019,Import,USA,USA,Kuwait,KWT,1446371867
2019,Export,USA,USA,Kuwait,KWT,3173438641
2019,Import,USA,USA,Kyrgyzstan,KGZ,5542547
2019,Export,USA,USA,Kyrgyzstan,KGZ,20952957
2019,Import,USA,USA,Lao People's Dem. Rep.,LAO,152324629
2019,Export,USA,USA,Lao People's Dem. Rep.,LAO,17070018
2019,Import,USA,USA,Lebanon,LBN,153753591
2019,Export,USA,USA,Lebanon,LBN,1037457114
2019,Import,USA,USA,Lesotho,LSO,332606953
2019,Export,USA,USA,Lesotho,LSO,1212467
2019,Import,USA,USA,Latvia,LVA,837627745
2019,Export,USA,USA,Latvia,LVA,541501236
2019,Import,USA,USA,Liberia,LBR,71654634
2019,Export,USA,USA,Liberia,LBR,113842887
2019,Import,USA,USA,Libya,LBY,1572465150
2019,Export,USA,USA,Libya,LBY,413437765
2019,Import,USA,USA,Lithuania,LTU,1147724124
2019,Export,USA,USA,Lithuania,LTU,933503408
2019,Import,USA,USA,Luxembourg,LUX,659161908
2019,Export,USA,USA,Luxembourg,LUX,1922451851
2019,Import,USA,USA,"China, Macao SAR",MAC,105407444
2019,Export,USA,USA,"China, Macao SAR",MAC,572248439
2019,Import,USA,USA,Madagascar,MDG,859477917
2019,Export,USA,USA,Madagascar,MDG,66366126
2019,Import,USA,USA,Malawi,MWI,103282222
2019,Export,USA,USA,Malawi,MWI,22826186
2019,Import,USA,USA,Malaysia,MYS,41496535326
2019,Export,USA,USA,Malaysia,MYS,13120000929
2019,Import,USA,USA,Maldives,MDV,33667910
2019,Export,USA,USA,Maldives,MDV,39410102
2019,Import,USA,USA,Mali,MLI,4726607
2019,Export,USA,USA,Mali,MLI,67939075
2019,Import,USA,USA,Malta,MLT,174810915
2019,Export,USA,USA,Malta,MLT,143652548
2019,Import,USA,USA,Mauritania,MRT,5201509
2019,Export,USA,USA,Mauritania,MRT,90942431
2019,Import,USA,USA,Mauritius,MUS,357006018
2019,Export,USA,USA,Mauritius,MUS,87173772
2019,Import,USA,USA,Mexico,MEX,3.61321E+11
2019,Export,USA,USA,Mexico,MEX,2.56371E+11
2019,Import,USA,USA,"Other Asia, nes",,55958770135
2019,Export,USA,USA,"Other Asia, nes",,31218730810
2019,Import,USA,USA,Mongolia,MNG,25257502
2019,Export,USA,USA,Mongolia,MNG,192697508
2019,Import,USA,USA,Rep. of Moldova,MDA,67994848
2019,Export,USA,USA,Rep. of Moldova,MDA,20470251
2019,Import,USA,USA,Montenegro,MNE,3236985
2019,Export,USA,USA,Montenegro,MNE,18469744
2019,Import,USA,USA,Montserrat,MSR,1472411
2019,Export,USA,USA,Montserrat,MSR,15854734
2019,Import,USA,USA,Morocco,MAR,1649025739
2019,Export,USA,USA,Morocco,MAR,3479286418
2019,Import,USA,USA,Mozambique,MOZ,139652993
2019,Export,USA,USA,Mozambique,MOZ,195738474
2019,Import,USA,USA,Oman,OMN,1234817243
2019,Export,USA,USA,Oman,OMN,1937699362
2019,Import,USA,USA,Namibia,NAM,145152637
2019,Export,USA,USA,Namibia,NAM,194641678
2019,Import,USA,USA,Nauru,NRU,4128053
2019,Export,USA,USA,Nauru,NRU,1232259
2019,Import,USA,USA,Nepal,NPL,97683338
2019,Export,USA,USA,Nepal,NPL,123001864
2019,Import,USA,USA,Netherlands,NLD,30883263358
2019,Export,USA,USA,Netherlands,NLD,51225636600
2019,Import,USA,USA,Curaçao,CUW,72843967
2019,Export,USA,USA,Curaçao,CUW,396030325
2019,Import,USA,USA,Aruba,ABW,20155427
2019,Export,USA,USA,Aruba,ABW,519050306
2019,Import,USA,USA,Saint Maarten,SXM,130223567
2019,Export,USA,USA,Saint Maarten,SXM,688793378
2019,Import,USA,USA,New Caledonia,NCL,45665852
2019,Export,USA,USA,New Caledonia,NCL,74449516
2019,Import,USA,USA,Vanuatu,VUT,6497671
2019,Export,USA,USA,Vanuatu,VUT,4649530
2019,Import,USA,USA,New Zealand,NZL,4280746215
2019,Export,USA,USA,New Zealand,NZL,3945406275
2019,Import,USA,USA,Nicaragua,NIC,3993888440
2019,Export,USA,USA,Nicaragua,NIC,1652455970
2019,Import,USA,USA,Niger,NER,47761006
2019,Export,USA,USA,Niger,NER,75939682
2019,Import,USA,USA,Nigeria,NGA,4760103375
2019,Export,USA,USA,Nigeria,NGA,3178325594
2019,Import,USA,USA,Niue,NIU,387297
2019,Export,USA,USA,Niue,NIU,251587
2019,Import,USA,USA,Norfolk Isds,NFK,82496
2019,Export,USA,USA,Norfolk Isds,NFK,12606
2019,Import,USA,USA,Norway,NOR,6803796533
2019,Export,USA,USA,Norway,NOR,3877042991
2019,Import,USA,USA,FS Micronesia,FSM,1850499
2019,Export,USA,USA,FS Micronesia,FSM,45145269
2019,Import,USA,USA,Marshall Isds,MHL,12240187
2019,Export,USA,USA,Marshall Isds,MHL,100062278
2019,Import,USA,USA,Palau,PLW,1680598
2019,Export,USA,USA,Palau,PLW,19581853
2019,Import,USA,USA,Pakistan,PAK,4117395336
2019,Export,USA,USA,Pakistan,PAK,2621680436
2019,Import,USA,USA,Panama,PAN,468289994
2019,Export,USA,USA,Panama,PAN,7719389605
2019,Import,USA,USA,Papua New Guinea,PNG,72741802
2019,Export,USA,USA,Papua New Guinea,PNG,95269780
2019,Import,USA,USA,Paraguay,PRY,173224295
2019,Export,USA,USA,Paraguay,PRY,2118083817
2019,Import,USA,USA,Peru,PER,6514273377
2019,Export,USA,USA,Peru,PER,9687229863
2019,Import,USA,USA,Philippines,PHL,13192919626
2019,Export,USA,USA,Philippines,PHL,8660368357
2019,Import,USA,USA,Pitcairn,PCN,24951
2019,Export,USA,USA,Pitcairn,PCN,6273
2019,Import,USA,USA,Poland,POL,8651793287
2019,Export,USA,USA,Poland,POL,5952142837
2019,Import,USA,USA,Portugal,PRT,4042762778
2019,Export,USA,USA,Portugal,PRT,1722352625
2019,Import,USA,USA,Guinea-Bissau,GNB,1998402
2019,Export,USA,USA,Guinea-Bissau,GNB,1244382
2019,Import,USA,USA,Timor-Leste,TLS,5215415
2019,Export,USA,USA,Timor-Leste,TLS,4789665
2019,Import,USA,USA,Qatar,QAT,1749078737
2019,Export,USA,USA,Qatar,QAT,6458786253
2019,Import,USA,USA,Romania,ROU,2465089409
2019,Export,USA,USA,Romania,ROU,942528033
2019,Import,USA,USA,Russian Federation,RUS,23185179447
2019,Export,USA,USA,Russian Federation,RUS,5786748446
2019,Import,USA,USA,Rwanda,RWA,46672396
2019,Export,USA,USA,Rwanda,RWA,18862948
2019,Import,USA,USA,Saint Helena,SHN,11464093
2019,Export,USA,USA,Saint Helena,SHN,572609
2019,Import,USA,USA,Saint Kitts and Nevis,KNA,58375747
2019,Export,USA,USA,Saint Kitts and Nevis,KNA,210202784
2019,Import,USA,USA,Anguilla,AIA,2415897
2019,Export,USA,USA,Anguilla,AIA,88572809
2019,Import,USA,USA,Saint Lucia,LCA,14031338
2019,Export,USA,USA,Saint Lucia,LCA,852294135
2019,Import,USA,USA,Saint Pierre and Miquelon,SPM,32854
2019,Export,USA,USA,Saint Pierre and Miquelon,SPM,88482
2019,Import,USA,USA,Saint Vincent and the Grenadines,VCT,5408964
2019,Export,USA,USA,Saint Vincent and the Grenadines,VCT,102046418
2019,Import,USA,USA,San Marino,SMR,12256831
2019,Export,USA,USA,San Marino,SMR,31694971
2019,Import,USA,USA,Sao Tome and Principe,STP,1588974
2019,Export,USA,USA,Sao Tome and Principe,STP,2696727
2019,Import,USA,USA,Saudi Arabia,SAU,13865218115
2019,Export,USA,USA,Saudi Arabia,SAU,14289207045
2019,Import,USA,USA,Senegal,SEN,136620252
2019,Export,USA,USA,Senegal,SEN,198312460
2019,Import,USA,USA,Serbia,SRB,355695157
2019,Export,USA,USA,Serbia,SRB,166637513
